Tour;Occurrences
1955;126
1987;168
2021;202
2028;238
1914;106
1948;90
1965;156
2008;218
1912;56
1868;24
1990;160
1934;98
1910;50
2001;110
1962;104
1918;70
1964;124
2007;172
1878;44
1947;92
1879;66
1906;72
1936;44
1908;62
1899;52
1871;24
1898;42
1903;70
1854;28
1927;44
1933;68
1967;132
1862;46
1860;42
1857;26
1853;30
1825;6
1865;34
2000;214
1901;46
1833;20
1960;96
1923;64
1893;42
1858;28
1826;4
1863;30
1861;34
1819;6
1875;22
1753;4
1797;16
1877;48
1917;74
1932;52
1798;4
1864;30
1842;42
1870;20
1929;68
1902;62
1843;42
1799;18
1921;50
1904;44
1926;52
1882;48
2004;148
1909;50
1867;36
1830;16
1891;60
1757;6
1885;58
1823;26
1951;58
1957;108
1970;138
1881;24
1866;22
1837;22
1829;12
1801;10
1959;106
1883;54
1930;28
1886;40
1928;62
1956;98
1915;86
1807;8
1873;20
1851;44
1895;38
1924;20
1894;40
1850;28
1892;34
1890;38
1859;42
1834;36
1840;26
1805;8
1813;8
1845;52
1806;14
1838;22
1841;46
1777;10
1733;6
1855;30
1822;8
1778;12
1844;36
1900;58
1779;20
1889;40
1852;54
1847;26
1810;14
1803;10
1737;8
1846;40
1817;18
1849;38
1809;22
1781;8
1925;44
1736;6
1802;6
1816;4
1848;24
1808;2
1876;14
1780;6
1789;4
1792;10
1856;22
1818;8
1821;10
1820;8
1828;10
1896;30
1811;8
1814;18
1874;36
1745;4
1748;4
1835;18
1812;10
1740;6
1784;4
1836;8
1831;14
1827;4
1839;12
1782;4
1773;2
1793;2
1738;10
1755;6
1734;6
1729;2
1749;2
1804;6
1800;10
1795;12
1815;2
1776;4
1824;8
4285;46
4324;22
4323;58
1762;2
1711;2
1694;2
1743;6
1726;4
1721;4
1723;4
1703;2
1686;2
1735;2
1718;2
1796;10
1765;2
1771;2
1754;2
1786;2
1769;4
1704;2
1687;2
1719;2
1631;2
1614;2
1787;4
1675;2
1658;2
1739;2
1722;2
1697;2
1680;2
1741;2
1724;2
1775;4
1785;4
1768;4
1760;6
4340;118
4341;26
4302;6
4313;30
4354;26
4363;16
4355;6
1832;4
1725;2
1791;2
1774;2
1730;2
1751;2
