Tour;Occurrences
4407;366
4411;382
4251;1311
4204;1823
4499;101
4303;936
4380;442
4370;495
4306;906
4397;390
4467;169
4257;1310
4421;289
4310;815
4399;377
4447;239
4480;124
4511;93
4543;45
4579;15
4277;1066
4546;54
4477;146
4325;767
4352;600
4358;556
4410;375
4442;234
4293;983
4394;391
4426;254
4275;1092
4317;784
4510;81
4441;222
4314;788
4331;730
4507;97
4368;540
4250;1355
4436;238
4301;977
4328;719
4377;521
4408;378
4396;399
4316;791
4324;733
4365;506
4342;678
4455;201
4412;360
4451;194
4554;51
4335;713
2177;2986
2081;1839
2053;1417
2130;2322
4378;471
4398;388
4404;410
4364;504
2011;1043
2092;1927
2105;2028
2189;3208
1934;607
2085;1775
1980;814
1998;1013
2041;1373
2099;1939
2015;1103
2106;2019
2097;1814
2141;2479
2049;1447
1962;773
2008;1081
2043;1441
2033;1279
2010;1039
2052;1430
1973;765
1963;805
2192;3243
4286;963
4341;653
2218;3720
2004;1020
2022;1171
2147;2576
2039;1246
2078;1725
2087;1721
2140;2409
2108;1971
4379;441
4372;483
4345;631
2128;2374
1985;890
2003;1008
1939;594
2046;1308
2020;1193
2038;1361
1989;912
2063;1514
2042;1341
1988;913
2056;1429
2088;1736
1908;501
1954;747
1972;823
2028;1207
1979;852
2071;1588
1968;784
1900;478
1799;206
1950;751
1901;445
2001;978
1845;311
1956;720
1942;643
1863;318
1951;694
2045;1421
1919;544
1964;791
1880;397
1870;366
1971;837
1922;581
1960;750
1824;245
1869;370
1877;360
1867;361
1872;378
1823;245
1936;612
1897;483
1891;424
1941;650
1992;927
2050;1440
1917;548
1833;285
1924;524
1875;389
2074;1758
1899;467
1944;662
1952;706
1947;671
1898;492
2006;1011
1918;550
1879;388
1970;787
1921;559
1878;395
1868;326
1969;826
1920;600
2024;1200
1974;877
1943;635
1953;712
1965;806
1975;798
1967;772
1923;574
1809;219
1827;229
1915;515
2009;1059
1763;114
1914;556
1865;413
2017;1144
1935;629
1886;431
1834;261
1844;248
1883;421
1928;561
1864;375
1836;303
1787;173
1831;267
1841;302
1788;151
2016;1089
1905;508
2013;1041
1855;318
1861;335
1976;863
1957;689
1888;437
1839;300
1797;164
1881;429
1961;709
1910;536
1862;366
1907;523
1931;612
2025;1267
4360;535
4393;390
4343;716
4288;952
1986;903
1949;705
1946;664
1999;979
1996;949
1912;496
1860;388
1909;547
1994;934
1873;384
1925;565
1876;413
4388;426
4463;162
4431;255
4361;569
4419;292
4433;275
4500;114
4462;169
4491;107
4435;263
4469;163
4461;203
4494;96
4527;70
4536;58
4504;103
4425;259
4498;100
4562;39
4468;154
4505;93
4530;65
4496;101
1981;894
1930;567
1894;452
1904;485
4512;101
4542;37
4535;79
4439;233
4472;140
4531;56
4582;16
4613;10
4430;241
4575;13
4422;290
4466;160
4605;23
4338;637
4346;608
4403;408
4464;177
4473;149
4495;124
4465;159
4529;73
4471;155
4526;48
4307;856
4539;75
4429;254
4454;224
4570;34
4569;25
4415;352
4486;158
4418;303
4481;144
4423;272
4416;284
4540;55
4490;124
4520;83
4387;365
4458;200
4537;48
4528;66
4492;132
4593;19
4493;122
4515;74
4457;182
4567;24
4519;70
4571;29
4551;37
1926;534
1997;1001
1987;925
4563;36
4475;166
4553;49
4565;20
4485;122
4517;89
4474;136
4525;64
4522;51
1982;853
1929;552
1913;554
1977;870
1938;634
1937;634
4544;52
4501;94
4545;58
4533;49
4489;106
4534;51
4506;88
1903;510
1927;579
1933;579
1857;331
1825;236
1911;530
1945;722
1856;316
1807;190
1853;319
1892;450
1770;146
1848;324
1847;285
1734;79
1874;379
1850;324
1849;285
1819;231
1806;204
1684;49
1648;29
1782;153
1887;437
1820;230
1948;693
1932;608
1794;172
1843;290
1812;215
1893;420
1840;286
1885;462
1828;265
1757;137
1721;92
1835;273
1671;57
1635;26
1769;140
1837;239
1859;373
1896;499
1866;365
1940;659
1902;520
1766;129
1619;31
1801;170
1626;29
1662;41
1631;25
1790;161
1795;211
1884;423
1978;877
1822;242
1687;58
1680;53
1655;51
1762;151
1540;8
1590;15
1771;143
1776;163
1688;62
1724;91
1826;259
1566;13
1516;4
1773;179
1726;96
1643;31
1644;47
1675;50
1838;299
1729;84
1817;230
1765;115
1842;298
1735;93
1854;329
1764;131
1715;79
1740;100
1691;58
1895;470
1882;398
1821;238
1649;29
1685;41
1830;266
1725;92
1616;14
1792;150
1652;42
1858;330
1761;143
1832;253
1783;168
1811;245
1815;214
1851;344
1852;302
1777;148
1802;206
1890;425
1889;450
1786;193
1791;167
1805;224
1651;41
1693;64
1871;414
1785;166
1810;203
1737;104
1779;138
1772;135
1808;214
1686;43
1722;93
1705;71
1755;108
1736;90
1731;110
1767;145
1829;266
1645;36
1695;61
1760;126
1749;106
1780;150
1621;28
1748;103
1793;193
1768;119
1814;216
1744;89
1818;238
1696;63
1732;78
1745;123
1800;178
1796;157
1752;119
1716;71
1733;84
1654;49
1704;74
1630;28
1758;114
1789;150
1730;75
1753;134
1717;83
1803;187
1702;68
1738;111
1751;113
1727;77
1747;120
1750;126
1775;152
1647;38
1697;65
1774;130
1698;51
4509;95
4478;140
4482;128
1813;206
1723;83
1846;284
4497;94
4514;76
4574;29
4518;76
4578;28
4594;16
4521;66
4561;45
4547;55
4555;29
4581;30
4541;55
4523;59
4573;36
4502;128
4538;64
4564;24
4488;107
4508;99
1804;209
1714;83
1682;42
1692;51
1677;57
1741;95
1784;131
1713;69
1701;80
1711;73
1664;51
1674;52
1816;229
1778;165
1703;56
1742;105
1759;132
1720;81
1710;81
1754;123
1798;177
1756;108
1676;57
1637;32
1627;23
1728;82
1679;49
1719;76
1640;34
1601;17
1591;9
1708;65
1781;168
1739;106
1707;66
1706;73
1669;50
1642;36
1593;14
1541;5
1551;11
1639;28
1633;26
1690;62
1554;11
1599;20
1515;6
1505;4
1606;19
1557;15
1565;7
1699;77
1694;50
1608;23
1658;31
1634;19
1584;17
1712;75
1743;93
1657;35
1673;53
1607;18
1571;11
1620;27
1670;44
1646;22
1596;12
1653;41
1609;23
1613;13
1656;32
1625;29
1681;60
1534;4
1530;6
1718;77
1580;8
1678;58
1638;25
1665;55
1746;105
1506;4
1510;5
1556;13
1560;12
1629;25
1585;13
1610;18
1709;80
1672;44
1668;52
1663;40
1700;84
1594;20
1545;7
1589;12
1546;10
1577;7
1622;22
1576;17
1623;30
1666;40
1418;1
1463;3
1471;1
1461;3
1466;4
1417;1
1618;34
1468;4
1513;8
1521;6
1511;5
1467;1
1544;10
1588;13
1598;12
1628;29
1533;8
1578;11
1586;18
1581;15
1532;6
1650;40
1574;14
1564;7
1569;14
1520;8
1667;46
1612;11
1563;8
1617;19
1527;3
1528;4
1573;13
1659;33
1661;25
1624;23
1490;8
1441;3
1485;6
1495;4
1442;2
1487;4
1491;3
1535;5
1492;4
1537;11
1582;23
1632;34
1605;19
1600;11
1602;17
1689;68
1641;28
1587;11
1611;17
1683;50
1615;24
1660;32
1579;17
1529;5
1536;7
1526;6
1493;4
1538;11
1500;5
1496;6
1518;9
1561;13
1517;4
1553;8
1597;13
4568;26
4513;91
4595;21
4584;32
4587;20
4600;14
4556;34
4560;39
4566;23
4557;37
4645;4
4572;18
4590;23
4623;14
4585;19
4626;10
4524;56
4550;48
4618;11
4580;37
4588;20
4620;9
4559;23
4589;23
4558;40
4592;16
4532;60
4597;16
4577;34
4583;30
4552;57
4610;7
4619;8
4548;41
4549;45
1583;12
1575;10
1547;7
1539;7
1475;2
1636;14
1614;12
1572;10
4576;22
4615;10
4602;14
4638;8
4606;11
4607;9
4611;11
4614;11
4612;10
4603;10
4627;9
4596;17
4635;5
4591;12
4646;2
4636;7
4639;5
4672;1
4622;10
4652;4
4609;6
4654;2
4616;11
4680;2
4624;7
4649;4
4644;3
4661;2
4630;14
4621;7
4668;4
4655;4
4688;2
4678;1
4647;2
4598;15
4683;1
4599;16
4643;3
4637;7
4631;5
4657;1
4664;4
4625;3
4632;5
4641;2
4690;2
1604;24
1603;15
1595;18
1494;4
1555;6
1570;7
1559;9
1458;2
1519;3
1592;13
1444;2
1480;3
1408;1
1420;2
1415;2
1451;2
1469;2
1476;5
1329;1
1379;1
1562;12
1305;1
1355;1
1433;2
1464;4
1432;3
1477;2
1524;5
1504;2
1438;2
1474;2
1405;1
1514;4
1550;9
1449;3
1549;9
1542;5
1567;5
1439;3
1489;4
1497;1
1558;10
1503;3
1522;4
1525;6
1484;1
1434;1
1410;1
1460;1
1531;3
1568;11
1456;2
1488;3
1452;1
1459;2
1373;1
1423;3
1349;1
1399;2
1508;3
1548;3
1482;3
1507;1
1483;3
1552;9
1470;2
1446;2
1366;1
1416;1
1481;4
1512;4
1390;1
1440;1
1445;1
1502;4
4608;9
4617;6
4633;6
4714;1
4673;2
4601;11
4640;3
4721;1
4671;4
4648;2
4670;1
4634;1
4604;10
4681;1
4694;1
4651;3
4653;2
4667;2
4656;2
4701;1
4629;2
1543;8
1448;1
1397;2
1387;1
1478;1
1378;1
1457;1
1454;3
1402;1
1412;1
1422;1
1499;3
1472;2
1351;1
1361;1
1342;1
1430;1
1384;1
1479;1
1523;1
1501;3
1465;2
1473;2
1498;1
1509;2
1437;1
1447;1
1428;1
4662;2
4628;3
4650;2
4697;1
4658;2
4665;1
4666;1
1435;1
1411;1
1453;1
1403;1
1353;1
1427;1
1377;1
