Tour;Occurrences
4181;1532
4146;2012
4166;1936
4169;1164
4160;2084
4163;2156
4241;1128
4235;1324
4223;1360
4229;940
4189;1660
4192;1028
4195;1356
4103;3286
4252;1340
4198;1228
4213;1048
4249;1192
4258;948
4220;1484
4184;976
4183;1128
4154;2076
4172;1180
4240;860
4217;1828
4246;1308
4157;1988
4208;1712
4237;628
4186;1664
4137;2628
1896;384
1935;474
4148;2612
4219;1820
4206;1148
4188;1548
4253;1024
4168;1464
4197;1408
4135;1916
4271;516
4140;2060
4106;2964
4194;1236
4185;1464
4151;2232
4182;1420
4209;1784
4191;1044
4226;868
4211;1436
4274;668
4109;2624
4200;1260
1915;466
1860;176
1959;452
1840;146
1958;476
1830;166
1964;610
1962;480
1938;408
1881;250
1955;496
1886;332
1906;426
1992;600
2061;1352
1856;248
1722;60
1838;200
1841;190
1807;124
1790;84
4177;1392
4180;1360
1877;262
1859;206
1829;112
1875;312
1821;150
1934;470
1936;514
1828;116
1825;106
1797;108
1711;36
1843;216
1681;30
1844;212
1805;102
1643;22
1775;56
1613;22
1823;138
1793;136
1784;76
1845;206
1901;332
1773;106
1746;86
1776;108
1942;548
1690;50
1660;12
1894;304
1813;124
1804;138
1622;8
1592;14
1802;142
1772;80
1742;66
1818;126
1650;16
1691;30
1721;68
1871;256
1796;90
1766;62
1700;70
1659;18
1727;42
1509;4
1771;84
1577;4
1812;126
1694;34
1724;68
1809;132
1547;4
1479;4
1741;54
1697;42
1629;18
1734;48
1895;388
1758;56
1788;112
1803;134
1735;58
1705;64
1911;392
1719;34
1787;64
1710;46
1762;66
1765;80
1633;26
1663;18
1783;90
1792;94
1732;50
1757;34
1689;24
1728;34
1826;104
1777;72
1620;8
1590;4
1707;40
1800;128
1770;86
1761;56
1740;76
1744;46
1774;64
1688;28
1658;18
1835;180
1799;98
1745;62
1801;114
1591;8
1621;8
1806;132
1814;164
1623;16
1593;8
1661;22
1824;132
1725;72
1755;90
1640;18
1708;48
1760;60
1610;8
1678;18
1865;266
1712;54
1778;72
1780;94
1675;24
1645;8
1795;102
1798;112
1644;22
1674;34
1815;136
1702;50
1752;68
1561;6
1779;112
1531;6
1599;16
1749;62
1685;46
1715;88
1653;14
1842;140
1630;22
1698;52
1723;40
1655;18
1625;10
1693;34
1789;84
1759;56
1718;68
1751;58
1748;62
1736;48
1637;10
1754;54
4233;776
4224;928
4203;780
4212;1280
4242;880
1680;38
1667;18
4143;1784
4215;868
4218;1152
1785;118
4294;996
4288;964
4276;704
4282;412
4254;692
4245;816
4260;984
4263;556
4257;736
4264;836
1709;30
1692;24
1706;52
1631;28
1648;16
1730;62
1575;10
1679;20
1545;6
1562;10
1664;24
1695;34
1731;46
1626;8
1524;6
1507;4
1641;10
1687;30
1704;42
1701;54
1611;12
1477;4
1494;8
1596;4
1657;10
1782;94
1665;30
1627;12
1636;10
1666;18
1738;46
1768;68
1580;2
1550;2
1512;4
1482;2
1662;12
1632;8
1696;32
1726;68
1514;8
1582;8
1699;44
1729;46
1552;6
1484;6
1634;14
1638;18
1668;20
1595;14
1600;2
1676;16
1616;10
1646;10
1560;6
1530;6
1683;46
1677;28
1492;4
1462;4
1672;22
1642;16
1612;20
1753;56
1649;6
1499;2
1567;2
1684;28
1714;32
1537;2
1469;2
1619;10
1651;14
1583;8
1578;6
1608;4
1669;24
1601;14
1652;14
1511;2
1579;4
1481;2
1549;4
1635;24
1670;14
1716;22
1628;14
1673;18
1682;20
1606;12
1609;8
1459;6
1460;2
1456;2
1527;6
1528;2
1671;14
1486;2
1489;6
1490;2
1554;12
1557;8
1558;2
1639;12
1686;14
1615;8
1585;2
1656;10
1603;8
1588;4
1618;8
1571;12
1654;12
1568;4
1598;8
1614;12
4284;488
4329;320
4360;340
4458;40
4309;468
4317;688
4460;176
4272;796
4463;84
4449;96
4312;320
4351;396
4266;344
4251;804
4292;504
4306;460
4303;760
4255;852
4437;204
4435;96
4404;324
4392;184
4286;688
4337;160
4322;244
4287;348
4291;1108
4386;148
4420;72
4244;728
4280;788
4401;244
4395;120
4431;208
4326;224
4297;308
4434;212
4283;756
4296;288
4300;448
4247;1096
4398;204
4275;556
4320;388
4389;244
4366;84
4302;356
4332;180
4464;24
4315;232
4270;592
4466;76
4323;420
4328;236
4426;108
4285;492
4440;44
4289;800
4293;272
4455;64
4357;172
4281;492
4278;376
4321;236
4430;148
4421;52
4418;140
4415;148
4424;64
4427;276
4314;448
4269;608
4308;148
4331;280
4429;68
4372;48
4363;240
4375;116
4408;88
4406;56
4397;96
4299;412
4359;464
4325;460
4305;300
4336;268
4330;200
4368;248
4334;240
4339;172
4345;288
4311;256
4374;296
4310;124
4340;64
4344;192
4341;124
4298;220
4316;76
4304;188
4350;84
4347;152
4318;296
4373;160
4370;168
4376;64
4338;60
4346;72
4333;408
4327;192
4410;44
4381;148
4474;16
4445;72
4439;72
4468;60
4508;12
4502;36
4473;12
4479;12
4472;44
4443;20
4428;76
4457;120
4365;404
1647;18
4387;92
4378;132
4364;72
4362;472
4403;100
4393;188
4416;152
4356;296
4400;64
4369;28
4355;72
4377;88
4384;128
4407;156
4353;96
4290;344
4324;108
4413;156
4432;124
4422;76
1589;10
1584;6
1569;8
1576;6
1559;2
1573;4
4396;216
4390;140
4419;104
4358;20
4367;164
4342;196
4319;184
4423;212
4452;88
4500;12
4494;44
4465;28
4471;20
4450;12
4456;4
4412;148
4441;72
4335;92
4343;88
4354;288
4348;352
4352;100
4391;108
4388;200
4394;128
4349;28
4380;80
4399;68
4402;128
4436;84
4405;72
4382;120
4411;8
4447;44
4481;8
4475;40
4446;152
4371;172
4453;12
4489;16
4483;24
4454;24
4409;48
4438;64
4385;120
4383;116
4417;104
4461;88
4497;44
4491;60
4495;8
4480;64
4425;108
4442;88
4433;116
4476;52
4470;28
4361;28
4379;40
4478;40
4444;32
4499;60
4462;12
4451;16
4469;52
4488;24
4459;8
4505;36
4486;32
4484;16
4503;8
4467;16
4414;8
1617;10
1581;10
1604;4
1574;6
1519;2
1587;4
1497;2
1467;2
1565;4
1535;2
1463;2
1493;2
1504;6
1513;2
1363;2
1431;2
1333;2
1401;2
1483;2
1551;2
1548;6
1544;4
1564;4
1586;6
1543;2
1487;2
1517;2
1501;2
1542;2
1474;2
1444;2
1624;8
1594;4
1464;4
1532;4
1597;2
1480;2
1510;2
1521;4
1380;2
1448;2
1350;2
1418;2
1500;2
1605;2
1534;2
1518;2
