Tour;Occurrences
1990;659
1904;290
1930;371
1956;525
1912;321
1937;431
1908;289
1950;441
1816;128
1894;298
1924;352
1791;88
1909;309
1962;548
1853;177
1847;149
1765;71
1968;558
1941;469
1788;91
1874;240
1795;87
1901;323
1766;54
1927;409
1848;153
1881;257
1727;40
1828;142
1798;89
1645;12
1880;229
1907;319
1805;126
1760;61
1992;680
1859;177
1842;167
1877;244
1915;325
1891;273
1797;99
1879;239
1852;183
1942;441
1854;187
1800;88
1771;57
1741;53
1856;191
1803;105
1857;185
1878;238
1864;206
1814;128
1850;150
1768;67
1843;155
1818;128
1835;124
1899;309
1897;271
1790;90
1736;47
1811;103
1792;84
1871;230
1697;31
1824;141
1779;79
1806;95
1804;114
1752;46
1750;50
1827;151
1825;140
1884;226
1802;122
1841;160
1836;148
1813;119
1846;170
1781;70
1653;10
1767;85
1726;45
1721;26
1735;48
1831;156
1776;69
1862;186
1869;203
1834;160
1775;69
1861;200
1782;78
1753;64
1732;46
1892;281
1845;166
1749;47
1860;189
1844;127
1829;144
1773;66
1685;18
1830;127
1711;35
1810;139
1794;62
1873;224
1708;35
1865;189
1715;32
1769;77
1821;129
1686;19
1801;112
1680;31
1840;121
1739;54
1565;3
1758;53
1647;15
1748;44
1725;31
1855;168
1822;135
1762;67
1785;60
1826;127
1731;41
1772;58
1754;51
1673;25
1702;22
1851;188
1755;62
1784;83
1820;117
1796;101
1703;32
1839;139
1761;72
1615;11
1730;42
1858;172
1815;121
1668;19
1720;42
1738;40
1614;7
1692;21
1778;68
1722;36
1787;96
1763;55
1681;19
1709;31
1590;8
1689;20
1747;60
1640;13
1701;24
1700;24
1618;6
1733;45
1712;29
1559;8
1740;39
1719;46
1684;24
1759;60
1597;3
1444;2
1637;13
1526;2
1786;74
1780;65
1627;5
1707;25
1679;18
1706;26
1632;10
1604;11
1734;44
1658;27
1594;4
1648;10
1641;10
1662;17
1716;28
1737;39
1751;48
1671;16
1770;66
1746;44
1742;43
4255;249
4216;407
4223;354
1690;22
1660;12
1777;61
1664;17
1714;25
1693;23
1743;56
1717;39
1682;20
1757;46
1705;22
1764;56
1783;72
1672;20
1626;7
1704;27
1602;4
1652;13
1809;115
1659;12
1713;30
1630;15
1745;46
1724;37
1571;3
1696;22
1609;15
1456;3
1649;18
1538;2
1639;10
1691;20
1644;18
1744;57
1616;7
1670;12
1606;9
1665;12
1688;22
4284;146
4224;395
4222;358
4252;230
4290;141
4297;123
4251;257
4265;197
1756;45
1674;24
1728;31
1635;6
1774;60
1621;10
1651;22
1622;12
1583;12
1654;23
1501;3
1694;29
1661;12
1675;19
1698;26
1625;4
1601;5
1629;13
1537;4
1638;8
1608;4
1455;1
1643;18
1723;33
1570;4
1695;18
1669;20
1605;5
1710;26
1550;1
1636;11
1699;24
1611;7
1557;3
1663;12
1528;1
1610;8
1580;2
1498;2
1613;7
1612;5
1517;2
1677;21
1657;11
1676;25
1666;14
1623;6
1678;20
1484;4
1573;4
1620;8
1655;12
1687;17
1592;3
1591;3
1493;2
1586;6
1617;8
1650;12
1619;9
1584;7
1729;44
1439;1
1600;8
1646;6
1514;2
1603;3
1585;5
1577;3
1495;1
1667;10
1497;1
1561;5
1544;2
1551;3
1530;1
1429;1
1524;2
1535;3
1507;1
1576;7
1540;2
1347;1
1474;1
1582;6
1556;4
1521;1
1596;7
1587;10
1462;1
1589;8
1634;9
1631;5
1532;2
1560;3
1642;10
1468;1
1569;5
1539;2
1386;1
1579;2
1546;5
1574;5
1536;2
1595;4
1683;19
1555;3
1572;5
1564;1
1510;2
1531;2
1607;6
1525;2
1624;6
1562;4
4242;267
4307;100
4261;221
4291;130
4288;151
4257;252
4293;143
4338;62
4262;220
4330;50
4277;181
4275;155
4285;157
4276;163
4278;153
4249;244
4337;51
4267;191
4248;263
4281;169
4274;185
4305;85
4263;205
4343;60
4311;97
4232;287
4289;149
4317;86
4309;74
4300;103
4308;115
4319;92
4306;121
4314;83
4295;150
4292;163
4286;158
4348;57
4316;91
4301;113
4302;109
4294;102
4347;45
4315;86
4303;104
4331;60
4340;66
4313;122
4352;53
4282;135
4329;61
4323;74
4287;153
4310;83
1543;1
4318;80
4299;98
4339;62
4346;52
4345;58
4328;66
4298;126
4312;89
4355;38
4350;45
4374;23
4373;30
4320;80
4354;66
4321;69
4366;28
4365;25
4341;51
4324;89
4304;100
4344;44
4349;49
4353;37
4327;66
4368;28
4325;73
4296;113
4399;16
4402;19
4372;36
4371;19
4395;14
4429;7
4428;4
4377;25
4411;11
4375;25
4333;67
4378;27
4382;13
4381;20
4362;19
4326;65
4322;96
4356;35
4358;42
4332;77
4335;51
4397;12
4351;44
4361;37
4419;5
4418;2
4359;33
4367;23
4334;63
4336;72
4360;40
4342;49
4369;31
4396;18
4376;28
4370;31
4388;14
4387;16
4363;33
4357;44
1656;14
1552;3
4384;23
4386;18
4393;18
4364;33
4383;16
4427;4
4426;7
4409;7
4417;6
4416;6
4400;11
4413;11
4412;6
4398;11
4379;24
4385;10
4408;9
4407;11
4390;16
4389;16
4380;19
4458;1
4457;1
4404;10
4438;2
4422;8
4432;4
4434;5
4423;7
4450;2
4449;2
4425;7
4405;12
4403;11
4410;8
4394;11
1633;4
1534;1
1581;1
1518;2
1588;1
1505;2
1436;1
1506;1
1566;5
1523;2
1593;2
1494;3
1567;1
1599;3
1416;1
1628;6
1481;1
4420;8
4431;8
4437;4
4392;11
4440;3
4406;10
4430;4
4391;10
4441;3
4414;5
4424;4
1441;1
1527;1
1563;2
1598;1
1512;1
1426;1
1473;1
1529;1
4401;7
1519;2
1398;1
1454;1
1508;3
1491;1
1471;1
1452;1
1545;1
1568;1
4433;3
1486;1
1575;1
1404;1
1578;1
4443;2
4473;1
4421;4
4475;1
1504;1
1422;1
4436;3
4479;1
4482;2
4447;1
4453;1
4439;3
4484;1
4415;3
4476;1
4435;1
4472;1
